"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://staging.jakevibes.dev/videos/employee-experience","text/html; charset=utf-8","200","OK","Indexable","","Inside Cloud Employee’s Developer Experience - Culture, Support & Retention | Cloud Employee","92","839","At Cloud Employee, employee experience is a top priority - driving wellbeing, growth, and retention through wellness benefits, learning programs, mentoring, and inclusive culture.","179","1086","","0","Inside Cloud Employee’s Developer Experience - Culture, Support & Retention","75","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/employee-experience","","","","","","207015","27657","27657","10.595","","408","73","5.589","46.269","Hard","2.288","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","bf675b71c80ccf78e3d1c2a50ec658a","0.360","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/employee-experience","2026-07-28 16:58:56"
"https://staging.jakevibes.dev/videos/employee-experience-that-keeps-offshore-devs-engaged","text/html; charset=utf-8","200","OK","Indexable","","Employee Experience That Keeps Offshore Devs Engaged | Cloud Employee","69","669","Cloud Employee CEO Seb Hall shows how UK & US teams engage offshore developers with local support, in-person events & a 200+ engineer community.","144","939","","0","Employee Experience That Keeps Offshore Devs Engaged","52","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/employee-experience-that-keeps-offshore-devs-engaged","","","","","","209295","29243","29243","11.202","","452","82","5.512","52.816","Fairly Hard","2.382","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","ca03f5b55fd902553d7021bd832ed012","0.394","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/employee-experience-that-keeps-offshore-devs-engaged","2026-07-28 16:58:56"
"https://staging.jakevibes.dev/videos/how-cloud-employee-keeps-remote-developers-motivated","text/html; charset=utf-8","200","OK","Indexable","","How Cloud Employee Keeps Remote Developers Motivated | Cloud Employee","69","682","Cloud Employee keeps offshore developers engaged and connected. Hear Trish’s story on how we build remote teams that stay productive, motivated, and built to last.","163","1027","","0","How Cloud Employee Keeps Remote Developers Motivated","52","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/how-cloud-employee-keeps-remote-developers-motivated","","","","","","207150","28050","28050","10.745","","426","74","5.757","54.431","Fairly Hard","2.282","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","753942e070793ce58637b07b91458b75","0.361","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-cloud-employee-keeps-remote-developers-motivated","2026-07-28 16:58:56"
"https://staging.jakevibes.dev/videos/how-stability-attracts-top-dev-talent-in-the-philippines","text/html; charset=utf-8","200","OK","Indexable","","How Stability Attracts Top Dev Talent in the Philippines | Cloud Employee","73","650","Cloud Employee attracts top Philippine developers by offering full employment, benefits, and long-term stability - helping teams grow and stay strong.","150","919","","0","How Stability Attracts Top Dev Talent in the Philippines","56","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/how-stability-attracts-top-dev-talent-in-the-philippines","","","","","","209566","28648","28648","10.975","","468","77","6.078","52.977","Fairly Hard","2.404","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","8dc47cc2b0b64dda4705a0fa14007c29","0.356","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-stability-attracts-top-dev-talent-in-the-philippines","2026-07-28 16:58:57"
"https://staging.jakevibes.dev/videos/how-our-clients-retain-devs-long-term","text/html; charset=utf-8","200","OK","Indexable","","How Our Clients Retain Devs Long-Term | Cloud Employee","54","516","Cloud Employee Senior Front-End Engineer Kenneth, our 2024 Developer of the Year, shows how we build reliable offshore teams that scale, stay, and deliver long-term success.","173","1080","","0","How Our Clients Retain Devs Long-Term","37","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/videos/how-our-clients-retain-devs-long-term","","","","","","204504","26976","26976","10.334","","400","68","5.882","55.352","Fairly Hard","2.243","0","1","","4","4","0","0.590","114","51","0","1","1","0","","","","","db2a5efd527b86eed1139a32e5547249","0.360","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-our-clients-retain-devs-long-term","2026-07-28 16:58:57"
"https://staging.jakevibes.dev/videos/how-the-cloud-employee-hiring-engine-works","text/html; charset=utf-8","200","OK","Indexable","","How the Cloud Employee Hiring Engine Works | Cloud Employee","59","564","Learn how Cloud Employee’s hiring engine delivers top offshore developers - with bespoke blueprints, coding tests, and cultural fit for a 95% success rate.","155","941","","0","How the Cloud Employee Hiring Engine Works","42","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/how-the-cloud-employee-hiring-engine-works","","","","","","210771","28790","28790","11.029","","539","88","6.125","60.455","Normal","2.573","0","1","","3","3","0","0.450","114","51","0","2","2","0","","","","","25677ad5482db77f2e83d8f05076c2e","0.388","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-the-cloud-employee-hiring-engine-works","2026-07-28 16:58:57"
"https://staging.jakevibes.dev/videos/how-we-find-the-right-developer-faster","text/html; charset=utf-8","200","OK","Indexable","","How We Find the Right Developer Faster | Cloud Employee","55","517","Learn how Cloud Employee’s 9-stage hiring engine finds and validates top remote developers faster - from headhunting to culture-first matching.","143","890","","0","How We Find the Right Developer Faster","38","About this video","16","Links mentioned in this video","29","index, follow","","","https://staging.jakevibes.dev/videos/how-we-find-the-right-developer-faster","","","","","","210787","28450","28450","10.899","","505","81","6.235","61.294","Normal","2.473","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","b04dc2a7f1a85161dc73eaf3b91814d","0.356","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-we-find-the-right-developer-faster","2026-07-28 16:58:57"
"https://staging.jakevibes.dev/videos/how-to-build-a-remote-team-that-lasts","text/html; charset=utf-8","200","OK","Indexable","","How to Build a Remote Team That Lasts | Cloud Employee","54","518","See why CTOs choose Cloud Employee over freelancers - with full-time, supported developers in the Philippines for retention, structure, and long-term impact.","157","963","","0","How to Build a Remote Team That Lasts","37","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/how-to-build-a-remote-team-that-lasts","","","","","","209767","28560","28560","10.941","","465","74","6.284","52.725","Fairly Hard","2.390","0","1","","3","3","0","0.450","114","51","0","2","2","0","","","","","98734b74c8e518d19770c4749c34a0","0.370","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-to-build-a-remote-team-that-lasts","2026-07-28 16:58:57"
"https://staging.jakevibes.dev/videos/how-we-retain-97-of-remote-developers","text/html; charset=utf-8","200","OK","Indexable","","How we Retain 97% of Remote Developers | Cloud Employee","55","536","Discover how Cloud Employee achieves a 97% developer retention rate with a culture of support, wellness, and learning that builds long-term remote teams.","153","954","","0","How we Retain 97% of Remote Developers","38","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/how-we-retain-97-of-remote-developers","","","","","","211268","28702","28702","10.995","","517","87","5.943","59.422","Fairly Hard","2.511","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","c4b1ae4be9d82a45d8c802e9663d5c18","0.354","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-we-retain-97-of-remote-developers","2026-07-28 16:58:58"
"https://staging.jakevibes.dev/videos/matching-company-values","text/html; charset=utf-8","200","OK","Indexable","","Matching Company Values | Cloud Employee","40","396","Cloud Employee ensures remote work success by matching developers to your company’s values, not just projects - driving alignment, productivity, and long-term growth.","166","1044","","0","Matching Company Values","23","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/matching-company-values","","","","","","202422","26694","26694","10.226","","370","69","5.362","48.198","Hard","2.211","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","c0c2bf03a4ec808c784deba142371af3","0.426","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/matching-company-values","2026-07-28 16:58:58"
"https://staging.jakevibes.dev/videos/how-we-keep-remote-devs-connected-and-engaged","text/html; charset=utf-8","200","OK","Indexable","","How We Keep Remote Devs Connected and Engaged | Cloud Employee","62","628","Discover how Cloud Employee keeps remote developers engaged with events, peer support, and community systems that build lasting team connections.","145","940","","0","How We Keep Remote Devs Connected and Engaged","45","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/how-we-keep-remote-devs-connected-and-engaged","","","","","","208448","27878","27878","10.680","","436","74","5.892","51.835","Fairly Hard","2.321","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","fb9cfad4b0e3654d03c89f2bac79412e","0.378","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/how-we-keep-remote-devs-connected-and-engaged","2026-07-28 16:58:57"
"https://staging.jakevibes.dev/videos/onboarding-offshore-devs-that-deliver-fast","text/html; charset=utf-8","200","OK","Indexable","","Onboarding Offshore Devs That Deliver Fast | Cloud Employee","59","550","Cloud Employee CTO Anto Cabraja shares his #1 onboarding tip to help UK & US tech leaders get offshore devs delivering value fast in the first 90 days.","151","928","","0","Onboarding Offshore Devs That Deliver Fast","42","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/onboarding-offshore-devs-that-deliver-fast","","","","","","209832","29095","29095","11.146","","434","78","5.564","55.184","Fairly Hard","2.296","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","1b9f36f6857f65696f4272f7831e302d","0.388","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/onboarding-offshore-devs-that-deliver-fast","2026-07-28 16:58:58"
"https://staging.jakevibes.dev/videos/pair-programming-at-cloud-employee","text/html; charset=utf-8","200","OK","Indexable","","Pair Programming at Cloud Employee | Cloud Employee","51","493","See how pair programming at Cloud Employee reveals developer skills in problem-solving, communication, and teamwork - beyond what CVs and tests can show.","153","990","","0","Pair Programming at Cloud Employee","34","About this video","16","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/videos/pair-programming-at-cloud-employee","","","","","","207158","28024","28024","10.735","","469","84","5.583","53.975","Fairly Hard","2.447","0","1","","2","2","0","0.300","114","51","0","1","1","0","","","","","bdd3a58f9b6ee43df53dc510647bad84","0.361","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/pair-programming-at-cloud-employee","2026-07-28 16:58:58"
"https://staging.jakevibes.dev/videos/onboarding-global-dev-teams-with-purpose","text/html; charset=utf-8","200","OK","Indexable","","Onboarding Global Dev Teams with Purpose | Cloud Employee","57","551","Cloud Employee CEO Seb Hall shares how UK & US tech leaders embed purpose in global engineering teams - from onboarding to daily collaboration.","143","911","","0","Onboarding Global Dev Teams with Purpose","40","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/onboarding-global-dev-teams-with-purpose","","","","","","208923","28461","28461","10.903","","448","78","5.744","55.599","Fairly Hard","2.325","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","11bd7ff718afd33bb38e9bc3c7a02c48","0.432","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/onboarding-global-dev-teams-with-purpose","2026-07-28 16:58:58"
"https://staging.jakevibes.dev/videos/peer-forums-for-remote-developers","text/html; charset=utf-8","200","OK","Indexable","","Peer Forums for Remote Developers | Cloud Employee","50","483","Cloud Employee CEO Seb Hall reveals how Peer Forums connect offshore developers for UK & US clients—sharing challenges, ideas & building lasting bonds.","151","958","","0","Peer Forums for Remote Developers","33","About this video","16","Speakers in this video","22","index, follow","","","https://staging.jakevibes.dev/videos/peer-forums-for-remote-developers","","","","","","209123","28187","28187","10.798","","488","83","5.880","60.098","Normal","2.440","0","1","","2","2","0","0.300","114","51","0","2","2","0","","","","","af157f6d13ea30d9d71bce71d2e9b7c6","0.360","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/videos/peer-forums-for-remote-developers","2026-07-28 16:58:58"
